HGHT,TEMP,PRES,RELH,DRCT,SPED,DATE,TIME
8411,-15.7,391.6,2,89,5.9,2023-01-21,00:34:05
8414,-15.7,391.4,2,89,5.9,2023-08-30,00:34:06
8417,-15.7,391.2,2,89,5.9,2023-05-20,00:34:07
8420,-15.7,391.1,2,89,5.9,2023-09-23,00:34:08
8423,-15.8,390.9,2,89,5.9,2023-06-04,00:34:09
8426,-15.8,390.7,2,89,5.9,2023-06-18,00:34:10
8430,-15.8,390.6,2,89,5.9,2023-10-17,00:34:11
8433,-15.8,390.4,2,89,5.9,2023-04-19,00:34:12
8437,-15.9,390.2,2,89,5.9,2023-09-05,00:34:13
8440,-15.9,390,2,88,5.9,2023-03-13,00:34:14
8443,-15.9,389.9,2,88,5.8,2023-06-06,00:34:15
8446,-15.9,389.7,2,88,5.8,2023-08-30,00:34:16
8450,-16,389.5,2,88,5.8,2023-08-07,00:34:17
8453,-16,389.3,2,88,5.8,2023-07-23,00:34:18
8457,-16,389.1,2,88,5.8,2023-01-11,00:34:19
8460,-16,389,2,88,5.8,2023-09-18,00:34:20
8464,-16.1,388.8,2,88,5.8,2023-11-18,00:34:21
8467,-16.1,388.6,2,88,5.8,2023-12-22,00:34:22
8470,-16.1,388.5,2,88,5.8,2023-01-04,00:34:23
8474,-16.2,388.3,2,88,5.8,2023-05-09,00:34:24
8478,-16.2,388.1,2,88,5.8,2023-10-20,00:34:25
8481,-16.2,387.9,2,87,5.8,2023-06-02,00:34:26
8484,-16.2,387.8,2,87,5.8,2023-12-13,00:34:27
8487,-16.2,387.6,2,87,5.8,2023-12-03,00:34:28
8491,-16.3,387.4,2,87,5.7,2023-05-13,00:34:29
8494,-16.3,387.2,2,87,5.7,2023-06-11,00:34:30
8498,-16.3,387.1,2,87,5.7,2023-02-26,00:34:31
8501,-16.3,386.9,2,87,5.7,2023-12-07,00:34:32
8504,-16.4,386.7,2,87,5.7,2023-04-01,00:34:33
8507,-16.4,386.5,2,87,5.7,2023-09-17,00:34:34
8511,-16.4,386.4,2,87,5.7,2023-01-07,00:34:35
8514,-16.4,386.2,2,87,5.7,2023-12-22,00:34:36
8518,-16.4,386,2,87,5.7,2023-05-22,00:34:37
8521,-16.5,385.8,2,87,5.7,2023-09-06,00:34:38
8525,-16.5,385.7,2,87,5.7,2023-07-31,00:34:39
8528,-16.5,385.5,2,87,5.7,2023-11-13,00:34:40
8532,-16.6,385.3,2,87,5.7,2023-12-23,00:34:41
8535,-16.6,385.1,2,87,5.7,2023-12-30,00:34:42
8538,-16.6,385,2,87,5.7,2023-05-28,00:34:43
8541,-16.6,384.8,2,87,5.7,2023-04-04,00:34:44
8545,-16.7,384.6,2,87,5.8,2023-01-19,00:34:45
8548,-16.7,384.5,2,87,5.8,2023-04-13,00:34:46
8552,-16.7,384.3,2,87,5.8,2023-03-06,00:34:47
8555,-16.7,384.1,2,88,5.8,2023-06-01,00:34:48
8558,-16.8,383.9,2,88,5.8,2023-02-11,00:34:49
8561,-16.8,383.8,2,88,5.8,2023-09-22,00:34:50
8564,-16.8,383.6,2,88,5.8,2023-01-08,00:34:51
8568,-16.8,383.5,2,88,5.8,2023-11-13,00:34:52
8571,-16.9,383.3,2,88,5.7,2023-03-14,00:34:53
8575,-16.9,383.1,2,88,5.7,2023-01-15,00:34:54
8578,-16.9,382.9,2,89,5.7,2023-03-24,00:34:55
8581,-17,382.8,2,89,5.7,2023-07-04,00:34:56
8584,-17,382.6,2,89,5.7,2023-03-25,00:34:57
8587,-17,382.5,2,89,5.7,2023-04-27,00:34:58
8591,-17,382.3,2,89,5.7,2023-08-19,00:34:59
8594,-17.1,382.1,2,89,5.7,2023-10-24,00:35:00
8598,-17.1,381.9,2,90,5.7,2023-11-07,00:35:01
8601,-17.1,381.7,2,90,5.7,2023-12-22,00:35:02
8605,-17.1,381.6,2,90,5.7,2023-07-05,00:35:03
8609,-17.1,381.4,2,90,5.7,2023-07-02,00:35:04
8612,-17.2,381.2,2,90,5.7,2023-03-03,00:35:05
8615,-17.2,381.1,2,90,5.7,2023-09-12,00:35:06
8618,-17.2,380.9,2,90,5.6,2023-08-20,00:35:07
8622,-17.3,380.7,2,91,5.6,2023-11-24,00:35:08
8625,-17.3,380.5,2,91,5.6,2023-11-07,00:35:09
8629,-17.3,380.4,2,91,5.6,2023-08-01,00:35:10
8632,-17.4,380.2,2,91,5.6,2023-06-20,00:35:11
8635,-17.4,380,2,91,5.5,2023-09-27,00:35:12
8638,-17.4,379.9,2,91,5.5,2023-08-06,00:35:13
8642,-17.4,379.7,2,91,5.5,2023-02-10,00:35:14
8645,-17.5,379.5,2,91,5.5,2023-03-16,00:35:15
8648,-17.5,379.3,2,91,5.5,2023-02-25,00:35:16
8652,-17.5,379.2,2,91,5.4,2023-10-18,00:35:17
8655,-17.5,379,2,91,5.4,2023-10-10,00:35:18
8658,-17.6,378.9,2,92,5.4,2023-04-08,00:35:19
8662,-17.6,378.7,2,92,5.4,2023-07-01,00:35:20
8665,-17.6,378.5,2,92,5.4,2023-12-07,00:35:21
8669,-17.7,378.3,2,91,5.3,2023-09-06,00:35:22
8672,-17.7,378.1,2,91,5.3,2023-09-02,00:35:23
8675,-17.7,378,2,91,5.3,2023-03-29,00:35:24
8679,-17.7,377.8,2,91,5.3,2023-10-31,00:35:25
8682,-17.7,377.6,2,91,5.3,2023-07-06,00:35:26
8686,-17.8,377.4,2,91,5.3,2023-03-29,00:35:27
8690,-17.8,377.3,2,91,5.3,2023-08-10,00:35:28
8693,-17.8,377.1,2,91,5.2,2023-01-22,00:35:29
8696,-17.9,376.9,2,90,5.2,2023-06-21,00:35:30
8699,-17.9,376.8,2,90,5.2,2023-01-16,00:35:31
8702,-17.9,376.6,2,90,5.2,2023-07-21,00:35:32
8706,-18,376.5,2,90,5.2,2023-05-29,00:35:33
8709,-18,376.3,2,89,5.2,2023-05-17,00:35:34
8713,-18,376.1,2,89,5.2,2023-08-22,00:35:35
8716,-18,375.9,2,89,5.3,2023-06-20,00:35:36
8720,-18.1,375.7,2,88,5.3,2023-10-12,00:35:37
8724,-18.1,375.6,2,88,5.3,2023-11-20,00:35:38
8727,-18.1,375.4,2,88,5.3,2023-04-27,00:35:39
8730,-18.1,375.2,2,88,5.3,2023-01-30,00:35:40
8734,-18.2,375,3,87,5.3,2023-04-02,00:35:41
8738,-18.2,374.8,3,87,5.3,2023-10-16,00:35:42
8742,-18.2,374.7,3,87,5.4,2023-11-14,00:35:43
8745,-18.2,374.5,3,86,5.4,2023-11-14,00:35:44
8749,-18.3,374.3,3,86,5.4,2023-01-17,00:35:45
8752,-18.3,374.1,3,86,5.4,2023-03-19,00:35:46
8755,-18.3,374,3,86,5.4,2023-12-13,00:35:47
8759,-18.3,373.8,3,85,5.4,2023-11-05,00:35:48
8763,-18.4,373.6,3,85,5.4,2023-06-03,00:35:49
8766,-18.4,373.4,3,85,5.5,2023-01-29,00:35:50
8770,-18.4,373.2,3,85,5.5,2023-06-06,00:35:51
8773,-18.4,373.1,2,85,5.5,2023-10-23,00:35:52
8776,-18.4,372.9,2,84,5.5,2023-12-18,00:35:53
8779,-18.5,372.8,2,84,5.5,2023-09-21,00:35:54
8783,-18.5,372.6,3,84,5.5,2023-12-22,00:35:55
8786,-18.5,372.4,3,84,5.5,2023-10-02,00:35:56
8789,-18.6,372.3,3,84,5.5,2023-08-27,00:35:57
8793,-18.6,372.1,3,84,5.5,2023-12-11,00:35:58
8796,-18.6,371.9,3,83,5.5,2023-10-19,00:35:59
8800,-18.6,371.7,3,83,5.5,2023-11-11,00:36:00
8803,-18.7,371.6,3,83,5.5,2023-09-09,00:36:01
8807,-18.7,371.4,3,83,5.5,2023-12-16,00:36:02
8810,-18.7,371.2,3,83,5.5,2023-05-08,00:36:03
8813,-18.7,371.1,3,83,5.5,2023-03-10,00:36:04
8817,-18.7,370.9,3,83,5.6,2023-12-07,00:36:05
8820,-18.8,370.7,3,82,5.6,2023-09-02,00:36:06
8824,-18.8,370.5,3,82,5.6,2023-01-16,00:36:07
8827,-18.9,370.4,3,82,5.6,2023-07-10,00:36:08
8830,-18.9,370.2,3,82,5.6,2023-11-12,00:36:09
8834,-18.9,370.1,3,82,5.6,2023-01-25,00:36:10
8837,-18.9,369.9,3,81,5.6,2023-07-21,00:36:11
8840,-18.9,369.7,3,81,5.6,2023-01-20,00:36:12
8844,-19,369.6,3,81,5.6,2023-01-01,00:36:13
8847,-19,369.4,3,81,5.6,2023-07-05,00:36:14
8850,-19,369.2,3,81,5.6,2023-11-13,00:36:15
8854,-19.1,369,3,81,5.6,2023-10-04,00:36:16
8858,-19.1,368.9,3,80,5.6,2023-05-27,00:36:17
8861,-19.1,368.7,2,80,5.6,2023-11-14,00:36:18
8865,-19.1,368.5,2,80,5.6,2023-08-26,00:36:19
8869,-19.2,368.3,2,80,5.6,2023-07-29,00:36:20
8872,-19.2,368.1,2,80,5.6,2023-08-01,00:36:21
8876,-19.3,367.9,3,80,5.6,2023-06-03,00:36:22
8879,-19.3,367.8,3,79,5.6,2023-07-10,00:36:23
8882,-19.3,367.6,3,79,5.6,2023-03-12,00:36:24
8886,-19.3,367.5,3,79,5.7,2023-11-26,00:36:25
8889,-19.3,367.3,3,79,5.7,2023-12-26,00:36:26
8893,-19.4,367.1,2,79,5.7,2023-06-22,00:36:27
8897,-19.4,366.9,2,78,5.7,2023-09-23,00:36:28
8900,-19.4,366.8,2,78,5.7,2023-07-15,00:36:29
8904,-19.4,366.6,2,78,5.7,2023-10-16,00:36:30
8907,-19.5,366.4,2,78,5.7,2023-10-01,00:36:31
8911,-19.5,366.2,2,78,5.7,2023-09-27,00:36:32
8915,-19.6,366,3,78,5.7,2023-01-04,00:36:33
8918,-19.6,365.9,3,77,5.7,2023-05-08,00:36:34
8922,-19.6,365.7,3,77,5.7,2023-08-28,00:36:35
8926,-19.6,365.5,2,77,5.7,2023-07-26,00:36:36
8929,-19.7,365.3,2,77,5.8,2023-05-20,00:36:37
8933,-19.7,365.2,2,77,5.8,2023-04-29,00:36:38
8936,-19.7,365,2,77,5.8,2023-10-05,00:36:39
8940,-19.7,364.8,2,77,5.8,2023-08-07,00:36:40
8943,-19.8,364.6,2,77,5.9,2023-12-26,00:36:41
8947,-19.8,364.4,2,76,5.9,2023-05-07,00:36:42
8951,-19.8,364.3,2,76,5.9,2023-08-07,00:36:43
8955,-19.8,364.1,2,76,6,2023-07-20,00:36:44
8958,-19.9,363.9,2,76,6,2023-04-28,00:36:45
8962,-19.9,363.7,2,76,6,2023-10-30,00:36:46
8966,-19.9,363.5,2,76,6.1,2023-06-18,00:36:47
8969,-20,363.3,2,76,6.1,2023-11-26,00:36:48
